Model,Metric,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,Epoch16,Epoch17,Epoch18,Epoch19,Epoch20,Epoch21,Epoch22,Epoch23,Epoch24,Epoch25,Epoch26,Epoch27,Epoch28,Epoch29,Epoch30,Epoch31,Epoch32,Epoch33,Epoch34,Epoch35,Epoch36,Epoch37,Epoch38,Epoch39,Epoch40,Epoch41,Epoch42,Epoch43,Epoch44,Epoch45,Epoch46,Epoch47,Epoch48,Epoch49,Epoch50
3_GraphSAGE_Layers_add_pool_lin_30_16_1,Accuracy,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977
3_GraphSAGE_Layers_add_pool_lin_30_16_1,L2_Loss,27.282501220703125,21.603534698486328,17.468002319335938,14.298810005187988,11.81319522857666,9.893425941467285,8.266268730163574,7.082422733306885,6.089004039764404,5.293108940124512,4.45235538482666,3.990631103515625,3.418948173522949,2.9087798595428467,70.2463150024414,48.44995880126953,36.276302337646484,43.17560958862305,32.69471740722656,25.121076583862305,19.19441032409668,14.519132614135742,10.80357837677002,14.946554183959961,9.884337425231934,7.015923500061035,5.165726661682129,3.8520069122314453,3.0480377674102783,2.543105363845825,2.2610251903533936,1.7837228775024414,29.26248550415039,16.881528854370117,10.471515655517578,71.76611328125,47.624542236328125,37.32353210449219,30.476829528808594,25.237510681152344,21.010591506958008,17.497249603271484,14.553121566772461,12.14275074005127,10.062125205993652,8.36801528930664,6.939554691314697,5.787901401519775,4.841599464416504,4.110145092010498
3_GraphSAGE_Layers_add_pool_lin_30_16_1,Total_Loss,34.33230972290039,34.32665252685547,34.32255935668945,34.31942367553711,34.31699752807617,34.315086364746094,34.31360626220703,34.312355041503906,34.3114013671875,34.31056213378906,34.30988311767578,34.30930709838867,34.308841705322266,34.3084716796875,29.765222549438477,29.743427276611328,29.731252670288086,29.73815155029297,29.727670669555664,29.7200984954834,29.714170455932617,29.709495544433594,29.705684661865234,34.32005310058594,34.31496810913086,34.31215286254883,34.310333251953125,34.30915832519531,34.3083381652832,34.307830810546875,34.307518005371094,34.307369232177734,34.334285736083984,34.321903228759766,34.3155632019043,34.37678909301758,34.35266876220703,34.342376708984375,34.33552932739258,34.33030700683594,34.32607650756836,34.32257843017578,34.31966018676758,34.31719970703125,34.31515121459961,34.31345748901367,34.312076568603516,34.310943603515625,34.31004333496094,34.30929183959961
5_GAT_Layers_mean_pool_lin_50_32_1,Accuracy,0.7975221276283264,0.8765166401863098,0.877950131893158,0.8876772522926331,0.8826600909233093,0.9302206635475159,0.9220293760299683,0.9468079805374146,0.9385142922401428,0.9538729190826416,0.9230021238327026,0.9578149914741516,0.9428147077560425,0.9463472366333008,0.9416372179985046,0.9512107968330383,0.965187132358551,0.9504940509796143,0.9517739415168762,0.9439409971237183,0.9501356482505798,0.9641631841659546,0.9619618058204651,0.9649311304092407,0.9695387482643127,0.9493165612220764,0.9676957130432129,0.9688220024108887,0.9620642066001892,0.9663134217262268,0.965187132358551,0.9583781361579895,0.9778323769569397,0.9594532251358032,0.954896867275238,0.9808529019355774,0.9621666073799133,0.980033814907074,0.9708698391914368,0.9737367630004883,0.9680028557777405,0.9818768501281738,0.9605283141136169,0.9764500856399536,0.9815696477890015,0.9881226420402527,0.9876618981361389,0.9702042937278748,0.9332923889160156,0.9667229652404785
5_GAT_Layers_mean_pool_lin_50_32_1,L2_Loss,162.1300811767578,231.91302490234375,258.24041748046875,280.0018615722656,302.57171630859375,323.3889465332031,334.8251037597656,358.145751953125,371.9582824707031,388.4875183105469,404.28704833984375,413.0469665527344,420.6761169433594,448.7152099609375,454.4020690917969,453.4114685058594,462.1014709472656,478.6150817871094,484.5826110839844,503.44134521484375,507.9015808105469,512.5053100585938,519.55517578125,530.7010498046875,538.7053833007812,550.4512329101562,559.646728515625,562.6251220703125,590.082275390625,576.2463989257812,574.7710571289062,592.6512451171875,593.8989868164062,591.8159790039062,609.074951171875,599.206298828125,602.3989868164062,607.5946044921875,608.628662109375,632.46826171875,624.3016357421875,617.9521484375,640.688232421875,657.1761474609375,643.9918212890625,653.496826171875,639.4373779296875,643.1259765625,659.2440795898438,666.9239501953125
5_GAT_Layers_mean_pool_lin_50_32_1,Total_Loss,9.553263664245605,6.36311674118042,6.256778240203857,5.900973320007324,6.210281848907471,3.967128276824951,3.9750096797943115,3.2247371673583984,3.4276726245880127,2.940985918045044,4.052342891693115,2.619843006134033,3.200704574584961,3.310412883758545,3.507645845413208,3.023651599884033,2.436626434326172,3.0374388694763184,3.0216434001922607,3.315664052963257,3.308687210083008,2.5882532596588135,2.708256721496582,2.4003031253814697,2.0907697677612305,3.077420473098755,2.1813697814941406,2.252788782119751,2.6430487632751465,2.2901535034179688,2.423849105834961,2.9184112548828125,2.0154361724853516,2.7162742614746094,2.811645984649658,1.7265362739562988,2.562371253967285,1.8525886535644531,2.075859546661377,2.1309690475463867,2.362539768218994,1.6605093479156494,2.6138973236083984,1.8715996742248535,1.690453052520752,1.4151692390441895,1.4010183811187744,2.281923532485962,4.078538417816162,2.276620626449585
5_GAT_Layers_mean_pool_lin_50_16_1,Accuracy,0.7757641077041626,0.7961398363113403,0.7950647473335266,0.8477448225021362,0.8813290596008301,0.9029846787452698,0.8976603746414185,0.914145290851593,0.9374392032623291,0.92576664686203,0.9272513389587402,0.8965340852737427,0.9478318691253662,0.9418932199478149,0.9145548343658447,0.9253571033477783,0.9473711252212524,0.8933087587356567,0.9660062193870544,0.9480878710746765,0.9576613903045654,0.9192136526107788,0.9517739415168762,0.9617570042610168,0.928326427936554,0.9591460824012756,0.9622690081596375,0.9442993998527527,0.9506987929344177,0.9618082046508789,0.9580197334289551,0.9597604274749756,0.8852198719978333,0.9704602360725403,0.9660574197769165,0.9726104736328125,0.9712281823158264,0.9248962998390198,0.9170634150505066,0.9737879633903503,0.9383095502853394,0.9776275753974915,0.9746582508087158,0.9654942750930786,0.9706138372421265,0.9688732028007507,0.9695387482643127,0.8892643451690674,0.9749142527580261,0.947627067565918
5_GAT_Layers_mean_pool_lin_50_16_1,L2_Loss,128.17173767089844,174.32528686523438,218.9937744140625,254.77627563476562,298.1799621582031,335.4559020996094,366.5676574707031,389.0809631347656,405.2716064453125,432.36798095703125,446.6553955078125,468.923583984375,478.2515869140625,492.4425964355469,505.7437438964844,520.2600708007812,532.4622802734375,544.8242797851562,551.0845947265625,552.3555297851562,563.6708984375,573.198486328125,586.6781616210938,594.6943359375,612.2330932617188,601.9446411132812,607.4794921875,615.1179809570312,623.95166015625,626.2146606445312,632.6419677734375,643.1297607421875,656.1824951171875,651.3717041015625,652.9515380859375,656.8369750976562,666.6500244140625,672.68798828125,680.4348754882812,678.9288940429688,692.70361328125,696.5145263671875,702.5315551757812,703.817138671875,703.1524047851562,714.9050903320312,714.675048828125,733.6607055664062,737.5494995117188,737.8677368164062
5_GAT_Layers_mean_pool_lin_50_16_1,Total_Loss,10.586347579956055,9.60886001586914,9.628118515014648,7.737070083618164,6.342116355895996,5.123209476470947,5.5681352615356445,4.5629096031188965,3.734779119491577,4.180888652801514,4.068533897399902,5.761308193206787,3.274379253387451,3.690206527709961,4.908413887023926,4.44741153717041,3.245758533477783,5.980681419372559,2.5113234519958496,3.1803462505340576,2.7846062183380127,4.731746673583984,3.233041286468506,2.8150486946105957,4.025906562805176,2.8290884494781494,2.5671613216400146,3.637705087661743,3.0747687816619873,2.5527164936065674,2.703378677368164,2.887225389480591,6.95149040222168,2.325688362121582,2.3978428840637207,2.174715280532837,2.12135910987854,4.523580074310303,5.188203811645508,2.1320979595184326,3.7924909591674805,2.000858783721924,2.0040316581726074,2.406113386154175,2.102673053741455,2.3052637577056885,2.2795276641845703,6.655263900756836,2.0877485275268555,3.342377185821533
5_GAT_Layers_max_pool_lin_50_32_1,Accuracy,0.8111913204193115,0.8945886492729187,0.8659192323684692,0.8774893879890442,0.9236676096916199,0.9363129138946533,0.952285885810852,0.9267393350601196,0.9543848633766174,0.9537193179130554,0.9749142527580261,0.9310909509658813,0.9713305830955505,0.935391366481781,0.9451696872711182,0.9608355164527893,0.9704090356826782,0.9458864331245422,0.9737879633903503,0.9708186388015747,0.9668765664100647,0.9523370862007141,0.9738903641700745,0.9836174845695496,0.9226949214935303,0.9757333993911743,0.9621154069900513,0.9825423359870911,0.9719961285591125,0.9820815920829773,0.9799314141273499,0.9329851865768433,0.9837198853492737,0.9370296597480774,0.9793170690536499,0.9825935363769531,0.9404085278511047,0.9707162380218506,0.9823375940322876,0.9495725035667419,0.9918087124824524,0.985153317451477,0.9882250428199768,0.9513643383979797,0.9554600119590759,0.9701018929481506,0.9834126830101013,0.9801361560821533,0.9897609353065491,0.9933446049690247
5_GAT_Layers_max_pool_lin_50_32_1,L2_Loss,162.43692016601562,199.5699920654297,219.9894256591797,239.7099609375,261.7675476074219,280.13641357421875,294.4617004394531,309.94085693359375,327.48773193359375,344.5547790527344,359.89971923828125,374.8890075683594,387.4164733886719,399.14007568359375,415.1832580566406,423.45849609375,430.8553771972656,437.9066162109375,441.82684326171875,448.396728515625,455.94830322265625,464.2453308105469,470.8438720703125,473.0352478027344,488.3627014160156,497.5189514160156,500.8948974609375,502.86376953125,518.058837890625,521.219970703125,524.1138305664062,518.2117309570312,524.0042114257812,532.53466796875,537.8779907226562,535.810791015625,556.2544555664062,550.6610717773438,552.7337036132812,556.6103515625,557.4157104492188,560.1954345703125,561.9109497070312,559.4674682617188,581.6267700195312,570.957763671875,570.8405151367188,577.0418701171875,574.6256103515625,556.5160522460938
5_GAT_Layers_max_pool_lin_50_32_1,Total_Loss,8.70997428894043,5.413336753845215,6.476487159729004,6.20025634765625,4.089318752288818,3.584420680999756,2.8601887226104736,3.949652671813965,2.749879837036133,2.6362862586975098,1.8489184379577637,3.6417994499206543,1.9852626323699951,3.5824477672576904,3.24869704246521,2.6484334468841553,2.0117650032043457,2.997373580932617,1.9013876914978027,2.0472164154052734,2.2276053428649902,2.8853323459625244,1.9205418825149536,1.5123412609100342,4.531133651733398,1.8376867771148682,2.5452561378479004,1.565032958984375,1.9222524166107178,1.5561177730560303,1.6005945205688477,3.857607841491699,1.4225305318832397,3.711148262023926,1.682311773300171,1.547511339187622,3.72770619392395,2.0798325538635254,1.5520610809326172,3.075122594833374,1.064164161682129,1.422427773475647,1.3236368894577026,3.327584743499756,3.004100799560547,2.100543975830078,1.349301815032959,1.610270380973816,1.170871615409851,1.0261991024017334
5_GAT_Layers_max_pool_lin_50_16_1,Accuracy,0.8216351866722107,0.904520571231842,0.8826600909233093,0.9315005540847778,0.9215174317359924,0.9107152223587036,0.9538217186927795,0.9393846392631531,0.9307838082313538,0.9616546630859375,0.9725080728530884,0.9312957525253296,0.9589412808418274,0.9569958448410034,0.9520810842514038,0.9712793827056885,0.9730200171470642,0.9691291451454163,0.9690779447555542,0.9777299761772156,0.9718937277793884,0.9664158225059509,0.9835150837898254,0.960579514503479,0.9876106977462769,0.9487022161483765,0.9912967681884766,0.9608355164527893,0.9691803455352783,0.980033814907074,0.9532073736190796,0.9585317373275757,0.972200870513916,0.9882250428199768,0.9742999076843262,0.974197506904602,0.9763477444648743,0.980033814907074,0.9716889262199402,0.9840270280838013,0.9813648462295532,0.9865868091583252,0.9839246273040771,0.9738903641700745,0.9856140613555908,0.9795218110084534,0.9762965440750122,0.9892489910125732,0.9943684935569763,0.9943684935569763
5_GAT_Layers_max_pool_lin_50_16_1,L2_Loss,140.93923950195312,185.57704162597656,214.52114868164062,241.72802734375,255.69882202148438,278.20849609375,289.8077392578125,308.3690490722656,321.5174865722656,336.9627990722656,355.7808837890625,381.2987976074219,389.2460632324219,399.0526123046875,412.31298828125,423.8945617675781,428.52972412109375,447.82366943359375,457.3207092285156,461.7239074707031,469.5833740234375,476.30517578125,482.997314453125,493.4530944824219,501.5042724609375,498.1587219238281,499.3294982910156,504.0941162109375,513.7556762695312,528.4956665039062,524.92333984375,532.8926391601562,545.8980102539062,541.2158813476562,545.0506591796875,552.362548828125,562.0632934570312,554.5076904296875,559.8952026367188,566.9202880859375,566.1214599609375,577.834716796875,577.4006958007812,574.6160888671875,587.6974487304688,585.7747192382812,587.5789184570312,587.2197265625,561.0120239257812,525.6866455078125
5_GAT_Layers_max_pool_lin_50_16_1,Total_Loss,8.16655158996582,5.33656120300293,5.743949890136719,3.9257431030273438,4.226297855377197,4.761087417602539,2.848477840423584,3.3198952674865723,3.732158660888672,2.425748825073242,1.8697251081466675,3.909231185913086,2.602207660675049,2.654362678527832,2.9671006202697754,1.9370672702789307,1.956937551498413,1.963780164718628,2.252910614013672,1.7627677917480469,1.9451392889022827,2.355907678604126,1.4309645891189575,2.5665476322174072,1.211945652961731,3.010653018951416,1.092517375946045,2.5760128498077393,2.077059030532837,1.6547167301177979,3.05181622505188,2.7892656326293945,1.9695651531219482,1.2634716033935547,1.912560224533081,1.9365020990371704,1.9514806270599365,1.5018950700759888,1.9823391437530518,1.5231566429138184,1.5559396743774414,1.380722165107727,1.3939623832702637,2.061812400817871,1.3648806810379028,1.6831374168395996,1.9036660194396973,1.1901450157165527,0.9243596792221069,0.8880619406700134
5_GAT_Layers_add_pool_lin_50_32_1,Accuracy,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.5360159873962402,0.5360159873962402
5_GAT_Layers_add_pool_lin_50_32_1,L2_Loss,82.15426635742188,68.59810638427734,57.31938934326172,48.07927703857422,40.51467514038086,34.24018096923828,29.068294525146484,24.616926193237305,21.0057430267334,17.897705078125,14.949808120727539,12.355134963989258,10.381200790405273,8.635428428649902,7.175178050994873,5.888014316558838,5.0631561279296875,4.008754730224609,3.259263277053833,2.922609329223633,2.7196872234344482,2.3051841259002686,2.3475029468536377,1.9219906330108643,2.2186226844787598,173.15261840820312,118.5601806640625,117.29326629638672,95.51156616210938,80.06104278564453,67.62603759765625,57.27876663208008,83.64427185058594,64.45055389404297,52.460044860839844,43.34721374511719,35.95330810546875,29.769624710083008,24.529184341430664,20.076425552368164,16.310848236083984,13.161049842834473,10.594837188720703,8.48851490020752,6.862361431121826,5.662518501281738,4.656704425811768,3.7211127281188965,43.51662063598633,28.392375946044922
5_GAT_Layers_add_pool_lin_50_32_1,Total_Loss,34.387176513671875,34.37362289428711,34.362342834472656,34.35310363769531,34.34553909301758,34.33927536010742,34.334144592285156,34.32979965209961,34.32612609863281,34.32307434082031,34.32016372680664,34.317867279052734,34.31572723388672,34.31397247314453,34.312477111816406,34.31122589111328,34.31026840209961,34.30938720703125,34.308773040771484,34.30826950073242,34.3079719543457,34.30768966674805,34.30763244628906,34.307437896728516,34.3074951171875,29.86812973022461,29.813507080078125,29.81226921081543,29.790489196777344,29.77503776550293,29.762603759765625,29.752161026000977,34.388668060302734,34.36947250366211,34.35748291015625,34.34836959838867,34.34097671508789,34.33479309082031,34.329551696777344,34.32509994506836,34.32133865356445,34.31821823120117,34.31570053100586,34.3137321472168,34.312171936035156,34.31090545654297,34.30995559692383,34.309261322021484,29.738492965698242,29.723369598388672
5_GAT_Layers_add_pool_lin_50_16_1,Accuracy,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.5375518202781677,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.46398401260375977,0.4564070999622345,0.5375518202781677,0.5360159873962402,0.5360159873962402,0.46398401260375977,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5360159873962402,0.5365279316902161,0.5360159873962402,0.46398401260375977
